GO:0051537	2_iron,_2_sulfur_cluster_binding
GO:0003852	2-isopropylmalate_synthase_activity
GO:0102550	2-methyl-6-geranylgeranyl-1,4-benzoquinol_methyltransferase_activity
GO:0051741	2-methyl-6-phytyl-1,4-benzoquinone_methyltransferase_activity
GO:0080180	2-methylguanosine_metabolic_process
GO:0043719	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol_hydroxylase_activity
GO:0008681	2-octaprenyl-6-methoxyphenol_hydroxylase_activity
GO:0051997	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline_decarboxylase_activity
GO:0016706	2-oxoglutarate-dependent_dioxygenase_activity
GO:0006103	2-oxoglutarate_metabolic_process
GO:0052624	2-phytyl-1,4-naphthoquinone_methyltransferase_activity
GO:0008425	2-polyprenyl-6-methoxy-1,4-benzoquinone_methyltransferase_activity
GO:0070204	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid_synthase_activity
GO:0070205	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate_synthase_activity
GO:0008441	3'(2'),5'-bisphosphate_nucleotidase_activity
GO:0008686	3,4-dihydroxy-2-butanone-4-phosphate_synthase_activity
GO:0010420	3,4-dihydroxy-5-polyprenylbenzoic_acid_O-methyltransferase_activity
GO:0043138	3'-5'_DNA_helicase_activity
GO:0008296	3'-5'-exodeoxyribonuclease_activity
GO:0008408	3'-5'_exonuclease_activity
GO:0000175	3'-5'-exoribonuclease_activity
GO:0003854	3-beta-hydroxy-delta5-steroid_dehydrogenase_activity
GO:0062131	3-butenylglucosinolate_2-hydroxylase_activity
GO:0004028	3-chloroallyl_aldehyde_dehydrogenase_activity
GO:0047558	3-cyanoalanine_hydratase_activity
GO:0003855	3-dehydroquinate_dehydratase_activity
GO:0003856	3-dehydroquinate_synthase_activity
GO:0047560	3-dehydrosphinganine_reductase_activity
GO:0008689	3-demethylubiquinone-9_3-O-methyltransferase_activity
GO:0003849	3-deoxy-7-phosphoheptulonate_synthase_activity
GO:0008676	3-deoxy-8-phosphooctulonate_synthase_activity
GO:0008690	3-deoxy-manno-octulosonate_cytidylyltransferase_activity
GO:0097008	(3E)-4,8-dimethyl-1,3,7-nonatriene_synthase_activity
GO:0102136	3-epi-6-deoxocathasterone_C-23_hydroxylase_activity
GO:0048257	3'-flap_endonuclease_activity
GO:0019171	3-hydroxyacyl-[acyl-carrier-protein]_dehydratase_activity
GO:0018812	3-hydroxyacyl-CoA_dehydratase_activity
GO:0003857	3-hydroxyacyl-CoA_dehydrogenase_activity
GO:0102343	3-hydroxy-arachidoyl-CoA_dehydratase_activity
GO:0102344	3-hydroxy-behenoyl-CoA_dehydratase_activity
GO:0003858	3-hydroxybutyrate_dehydrogenase_activity
GO:0008692	3-hydroxybutyryl-CoA_epimerase_activity
GO:0008693	3-hydroxydecanoyl-[acyl-carrier-protein]_dehydratase_activity
GO:0008442	3-hydroxyisobutyrate_dehydrogenase_activity
GO:0003860	3-hydroxyisobutyryl-CoA_hydrolase_activity
GO:0102345	3-hydroxy-lignoceroyl-CoA_dehydratase_activity
GO:0047451	3-hydroxyoctanoyl-[acyl-carrier-protein]_dehydratase_activity
GO:0004317	3-hydroxypalmitoyl-[acyl-carrier-protein]_dehydratase_activity
GO:0003861	3-isopropylmalate_dehydratase_activity
GO:0003862	3-isopropylmalate_dehydrogenase_activity
GO:0006666	3-keto-sphinganine_metabolic_process
GO:0016784	3-mercaptopyruvate_sulfurtransferase_activity
GO:0003863	3-methyl-2-oxobutanoate_dehydrogenase_(2-methylpropanoyl-transferring)_activity
GO:0080066	3-methylthiopropyl-desulfoglucosinolate_sulfotransferase_activity
GO:0003865	3-oxo-5-alpha-steroid_4-dehydrogenase_activity
GO:0004316	3-oxoacyl-[acyl-carrier-protein]_reductase_(NADPH)_activity
GO:0004315	3-oxoacyl-[acyl-carrier-protein]_synthase_activity
GO:0102339	3-oxo-arachidoyl-CoA_reductase_activity
GO:0102340	3-oxo-behenoyl-CoA_reductase_activity
GO:0102342	3-oxo-cerotoyl-CoA_reductase_activity
GO:0102341	3-oxo-lignoceroyl-CoA_reductase_activity
GO:0046964	3'-phosphoadenosine_5'-phosphosulfate_transmembrane_transporter_activity
GO:0003866	3-phosphoshikimate_1-carboxyvinyltransferase_activity
GO:0080023	3R-hydroxyacyl-CoA_dehydratase_activity
GO:0008659	(3R)-hydroxymyristoyl-[acyl-carrier-protein]_dehydratase_activity
GO:0042781	3'-tRNA_processing_endoribonuclease_activity
GO:0017005	3'-tyrosyl-DNA_phosphodiesterase_activity
GO:0070935	3'-UTR-mediated_mRNA_stabilization
GO:0080064	4,4-dimethyl-9beta,19-cyclopropylsterol_oxidation
GO:0097007	4,8,12-trimethyltrideca-1,3,7,11-tetraene_synthase_activity
GO:0103066	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol:NAD(P)+_3-oxidoreductase_(decarboxylating)_activity
GO:0102191	4alpha-carboxy-5alpha-cholesta-7,24-dien-3beta-ol_dehydrogenase/C4-decarboxylase_activity
GO:0103067	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+_3-dehydrogenase_(decarboxylating)_activity
GO:0004134	4-alpha-glucanotransferase_activity
GO:0008124	4-alpha-hydroxytetrahydrobiopterin_dehydratase_activity
GO:0080065	4-alpha-methyl-delta7-sterol_oxidation
GO:0008696	4-amino-4-deoxychorismate_lyase_activity
GO:0046820	4-amino-4-deoxychorismate_synthase_activity
GO:0034387	4-aminobutyrate:pyruvate_transaminase_activity
GO:0003867	4-aminobutyrate_transaminase_activity
GO:0016207	4-coumarate-CoA_ligase_activity
GO:0050515	4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol_kinase_activity
GO:0051745	4-hydroxy-3-methylbut-2-en-1-yl_diphosphate_reductase_activity
GO:0046429	4-hydroxy-3-methylbut-2-en-1-yl_diphosphate_synthase_activity
GO:0047443	4-hydroxy-4-methyl-2-oxoglutarate_aldolase_activity
GO:0018859	4-hydroxybenzoate-CoA_ligase_activity
GO:0002083	4-hydroxybenzoate_decaprenyltransferase_activity
GO:0047293	4-hydroxybenzoate_nonaprenyltransferase_activity
GO:0008412	4-hydroxybenzoate_octaprenyltransferase_activity
GO:0043722	4-hydroxyphenylacetate_decarboxylase_activity
GO:0003868	4-hydroxyphenylpyruvate_dioxygenase_activity
GO:0008839	4-hydroxy-tetrahydrodipicolinate_reductase
GO:0008840	4-hydroxy-tetrahydrodipicolinate_synthase_activity
GO:0051539	4_iron,_4_sulfur_cluster_binding
GO:0080067	4-methylthiobutyl-desulfoglucosinolate_sulfotransferase_activity
GO:0080081	4-methylumbelliferyl-beta-D-glucopyranoside_beta-glucosidase_activity
GO:0050552	(4S)-limonene_synthase_activity
GO:0047105	4-trimethylammoniobutyraldehyde_dehydrogenase_activity
GO:0043139	5'-3'_DNA_helicase_activity
GO:0035312	5'-3'_exodeoxyribonuclease_activity
GO:0008409	5'-3'_exonuclease_activity
GO:0004534	5'-3'_exoribonuclease_activity
GO:0034062	5'-3'_RNA_polymerase_activity
GO:0043727	5-amino-4-imidazole_carboxylate_lyase_activity
GO:0008703	5-amino-6-(5-phosphoribosylamino)uracil_reductase_activity
GO:0080178	5-carbamoylmethyl_uridine_residue_modification
GO:0002953	5'-deoxynucleotidase_activity
GO:0017108	5'-flap_endonuclease_activity
GO:0030272	5-formyltetrahydrofolate_cyclo-ligase_activity
GO:0015231	5-formyltetrahydrofolate_transmembrane_transporter_activity
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine_S-methyltransferase_activity
GO:0080068	5-methylthiopentyl-desulfoglucosinolate_sulfotransferase_activity
GO:0008253	5'-nucleotidase_activity
GO:0017168	5-oxoprolinase_(ATP-hydrolyzing)_activity
GO:0006015	5-phosphoribose_1-diphosphate_biosynthetic_process
GO:0042791	5S_class_rRNA_transcription_by_RNA_polymerase_III
GO:0080084	5S_rDNA_binding
GO:0008097	5S_rRNA_binding
GO:0070260	5'-tyrosyl-DNA_phosphodiesterase_activity
GO:0000906	6,7-dimethyl-8-ribityllumazine_synthase_activity
GO:0003873	6-phosphofructo-2-kinase_activity
GO:0003872	6-phosphofructokinase_activity
GO:0102217	6-phosphoglucan,_water_dikinase_activity
GO:0017057	6-phosphogluconolactonase_activity
GO:0035998	7,8-dihydroneopterin_3'-triphosphate_biosynthetic_process
GO:0052887	7,9,9'-tricis-neurosporene:quinone_oxidoreductase_activity
GO:0047598	7-dehydrocholesterol_reductase_activity
GO:0036261	7-methylguanosine_cap_hypermethylation
GO:0008618	7-methylguanosine_metabolic_process
GO:0006370	7-methylguanosine_mRNA_capping
GO:0009452	7-methylguanosine_RNA_capping
GO:0080069	7-methylthioheptyl-desulfoglucosinolate_sulfotransferase_activity
GO:0008312	7S_RNA_binding
GO:0008710	8-amino-7-oxononanoate_synthase_activity
GO:0102311	8-hydroxygeraniol_dehydrogenase_activity
GO:0080070	8-methylthiooctyl-desulfoglucosinolate_sulfotransferase_activity
GO:0034039	8-oxo-7,8-dihydroguanine_DNA_N-glycosylase_activity
GO:0044715	8-oxo-dGDP_phosphatase_activity
GO:0030686	90S_preribosome
GO:0090471	9,15,9'-tri-cis-zeta-carotene_isomerase_activity
GO:0052886	9,9'-dicis-carotene:quinone_oxidoreductase_activity
GO:0052889	9,9'-di-cis-zeta-carotene_desaturation_to_7,9,7',9'-tetra-cis-lycopene
GO:0102396	9-cis-10'-apo-beta-carotenal_cleavage_oxygenase_activity
GO:0102395	9-cis-beta-carotene_9',10'-cleavage_oxygenase_activity
GO:0045549	9-cis-epoxycarotenoid_dioxygenase_activity
GO:0010158	abaxial_cell_fate_specification
GO:0015434	ABC-type_cadmium_transporter_activity
GO:0015607	ABC-type_fatty-acyl-CoA_transporter_activity
GO:0015431	ABC-type_glutathione_S-conjugate_transporter_activity
GO:0015439	ABC-type_heme_transporter_activity
GO:0015410	ABC-type_manganese_transporter_activity
GO:0044604	ABC-type_phytochelatin_transporter_activity
GO:0015462	ABC-type_protein_transporter_activity
GO:0140359	ABC-type_transporter_activity
GO:0008559	ABC-type_xenobiotic_transporter_activity
GO:0010295	(+)-abscisic_acid_8'-hydroxylase_activity
GO:0009738	abscisic_acid-activated_signaling_pathway
GO:1901527	abscisic_acid-activated_signaling_pathway_involved_in_stomatal_movement
GO:0010427	abscisic_acid_binding
GO:0009688	abscisic_acid_biosynthetic_process
GO:0046345	abscisic_acid_catabolic_process
GO:1902417	(+)-abscisic_acid_D-glucopyranosyl_ester_transmembrane_transporter_activity
GO:1902418	(+)-abscisic_acid_D-glucopyranosyl_ester_transmembrane_transport
GO:0010294	abscisic_acid_glucosyltransferase_activity
GO:1902265	abscisic_acid_homeostasis
GO:0009687	abscisic_acid_metabolic_process
GO:0090440	abscisic_acid_transmembrane_transporter_activity
GO:0080168	abscisic_acid_transport
GO:0010293	abscisic_aldehyde_oxidase_activity
GO:0009838	abscission
GO:0060321	acceptance_of_pollen
GO:0003987	acetate-CoA_ligase_activity
GO:0006083	acetate_metabolic_process
GO:0018454	acetoacetyl-CoA_reductase_activity
GO:0003984	acetolactate_synthase_activity
GO:0005948	acetolactate_synthase_complex
GO:1990610	acetolactate_synthase_regulator_activity
GO:0019427	acetyl-CoA_biosynthetic_process_from_acetate
GO:0006086	acetyl-CoA_biosynthetic_process_from_pyruvate
GO:0006085	acetyl-CoA_biosynthetic_process
GO:0003985	acetyl-CoA_C-acetyltransferase_activity
GO:0003988	acetyl-CoA_C-acyltransferase_activity
GO:0003989	acetyl-CoA_carboxylase_activity
GO:0009317	acetyl-CoA_carboxylase_complex
GO:0003986	acetyl-CoA_hydrolase_activity
GO:0004042	acetyl-CoA:L-glutamate_N-acetyltransferase_activity
GO:0006084	acetyl-CoA_metabolic_process
GO:0008126	acetylesterase_activity
GO:0008375	acetylglucosaminyltransferase_activity
GO:0003991	acetylglutamate_kinase_activity
GO:0010307	acetylglutamate_kinase_regulator_activity
GO:0008777	acetylornithine_deacetylase_activity
GO:0018773	acetylpyruvate_hydrolase_activity
GO:0017096	acetylserotonin_O-methyltransferase_activity
GO:0016407	acetyltransferase_activity
GO:0016881	acid-amino_acid_ligase_activity
GO:0015172	acidic_amino_acid_transmembrane_transporter_activity
GO:0015800	acidic_amino_acid_transport
GO:0003993	acid_phosphatase_activity
GO:0010309	acireductone_dioxygenase_[iron(II)-requiring]_activity
GO:0043874	acireductone_synthase_activity
GO:0003994	aconitate_hydratase_activity
GO:0048700	acquisition_of_desiccation_tolerance_in_seed
GO:0140547	acquisition_of_seed_longevity
GO:0010541	acropetal_auxin_transport
GO:0003779	actin_binding
GO:0030479	actin_cortical_patch
GO:0051764	actin_crosslink_formation
GO:0015629	actin_cytoskeleton
GO:0030036	actin_cytoskeleton_organization
GO:0030048	actin_filament-based_movement
GO:0030029	actin_filament-based_process
GO:0051015	actin_filament_binding
GO:0051017	actin_filament_bundle_assembly
GO:0032432	actin_filament_bundle
GO:0051693	actin_filament_capping
GO:0030042	actin_filament_depolymerization
GO:0005884	actin_filament
GO:0051639	actin_filament_network_formation
GO:0007015	actin_filament_organization
GO:0030041	actin_filament_polymerization
GO:0051014	actin_filament_severing
GO:0003785	actin_monomer_binding
GO:0045010	actin_nucleation
GO:0008154	actin_polymerization_or_depolymerization
GO:0090630	activation_of_GTPase_activity
GO:0002253	activation_of_immune_response
GO:0002218	activation_of_innate_immune_response
GO:0007202	activation_of_phospholipase_C_activity
GO:0032147	activation_of_protein_kinase_activity
GO:0046715	active_borate_transmembrane_transporter_activity
GO:0045300	acyl-[acyl-carrier-protein]_desaturase_activity
GO:0016297	acyl-[acyl-carrier-protein]_hydrolase_activity
GO:0008780	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine_O-acyltransferase_activity
GO:0000035	acyl_binding
GO:0000036	acyl_carrier_activity
GO:0004314	[acyl-carrier-protein]_S-malonyltransferase_activity
GO:0003995	acyl-CoA_dehydrogenase_activity
GO:0047617	acyl-CoA_hydrolase_activity
GO:0006637	acyl-CoA_metabolic_process
GO:0003997	acyl-CoA_oxidase_activity
GO:0047372	acylglycerol_lipase_activity
GO:0034196	acylglycerol_transport
GO:0003998	acylphosphatase_activity
GO:0046912	acyltransferase_activity,_acyl_groups_converted_into_alkyl_on_transfer
GO:0016746	acyltransferase_activity
GO:0016747	acyltransferase_activity,_transferring_groups_other_than_amino-acyl_groups
GO:0009943	adaxial/abaxial_axis_specification
GO:0009955	adaxial/abaxial_pattern_specification
GO:0046084	adenine_biosynthetic_process
GO:0035485	adenine/guanine_mispair_binding
GO:0098702	adenine_import_across_plasma_membrane
GO:0051503	adenine_nucleotide_transport
GO:0003999	adenine_phosphoribosyltransferase_activity
GO:0006168	adenine_salvage
GO:0015207	adenine_transmembrane_transporter_activity
GO:0015853	adenine_transport
GO:0043530	adenosine_5'-monophosphoramidase_activity
GO:0006154	adenosine_catabolic_process
GO:0004000	adenosine_deaminase_activity
GO:0004001	adenosine_kinase_activity
GO:0046085	adenosine_metabolic_process
GO:0047622	adenosine_nucleosidase_activity
GO:0006169	adenosine_salvage
GO:0006382	adenosine_to_inosine_editing
GO:0004013	adenosylhomocysteinase_activity
GO:0004015	adenosylmethionine-8-amino-7-oxononanoate_transaminase_activity
GO:0004014	adenosylmethionine_decarboxylase_activity
GO:0007189	adenylate_cyclase-activating_G_protein-coupled_receptor_signaling_pathway
GO:0004016	adenylate_cyclase_activity
GO:0008179	adenylate_cyclase_binding
GO:0007188	adenylate_cyclase-modulating_G_protein-coupled_receptor_signaling_pathway
GO:0004017	adenylate_kinase_activity
GO:0000774	adenyl-nucleotide_exchange_factor_activity
GO:0004019	adenylosuccinate_synthase_activity
GO:0047627	adenylylsulfatase_activity
GO:0047352	adenylylsulfate-ammonia_adenylyltransferase_activity
GO:0004020	adenylylsulfate_kinase_activity
GO:0009973	adenylyl-sulfate_reductase_activity
GO:0033741	adenylyl-sulfate_reductase_(glutathione)_activity
GO:0070566	adenylyltransferase_activity
GO:0043531	ADP_binding
GO:0052623	ADP_dimethylallyltransferase_activity
GO:0080042	ADP-glucose_pyrophosphohydrolase_activity
GO:0102502	ADP-glucose-starch_glucosyltransferase_activity
GO:0047631	ADP-ribose_diphosphatase_activity
GO:0080041	ADP-ribose_pyrophosphohydrolase_activity
GO:0019144	ADP-sugar_diphosphatase_activity
GO:0015217	ADP_transmembrane_transporter_activity
GO:0015866	ADP_transport
GO:0048830	adventitious_root_development
GO:0010618	aerenchyma_formation
GO:0009060	aerobic_respiration
GO:0007568	aging
GO:0008783	agmatinase_activity
GO:0047632	agmatine_deiminase_activity
GO:0008453	alanine-glyoxylate_transaminase_activity
GO:0004813	alanine-tRNA_ligase_activity
GO:0006419	alanyl-tRNA_aminoacylation
GO:0004024	alcohol_dehydrogenase_activity,_zinc-dependent
GO:0004022	alcohol_dehydrogenase_(NAD+)_activity
GO:0008106	alcohol_dehydrogenase_(NADP+)_activity
GO:0102965	alcohol-forming_fatty_acyl-CoA_reductase_activity
GO:0006066	alcohol_metabolic_process
GO:0046185	aldehyde_catabolic_process
GO:0071771	aldehyde_decarbonylase_activity
GO:0004029	aldehyde_dehydrogenase_(NAD+)_activity
GO:0016832	aldehyde-lyase_activity
GO:0004031	aldehyde_oxidase_activity
GO:1990465	aldehyde_oxygenase_(deformylating)_activity
GO:0004032	alditol:NADP+_1-oxidoreductase_activity
GO:0004033	aldo-keto_reductase_(NADP)_activity
GO:0004034	aldose_1-epimerase_activity
GO:0047641	aldose-6-phosphate_reductase_(NADPH)_activity
GO:0052595	aliphatic_amine_oxidase_activity
GO:0018685	alkane_1-monooxygenase_activity
GO:0043447	alkane_biosynthetic_process
GO:0043448	alkane_catabolic_process
GO:0032131	alkylated_DNA_binding
GO:0003905	alkylbase_DNA_N-glycosylase_activity
GO:0047652	allantoate_deiminase_activity
GO:0004038	allantoinase_activity
GO:0019428	allantoin_biosynthetic_process
GO:0000256	allantoin_catabolic_process
GO:0005274	allantoin:proton_symporter_activity
GO:0015720	allantoin_transport
GO:0046423	allene-oxide_cyclase_activity
GO:0009978	allene_oxide_synthase_activity
GO:0102251	all-trans-beta-apo-10'-carotenal_cleavage_oxygenase_activity
GO:0052924	all-trans-nonaprenyl-diphosphate_synthase_(geranylgeranyl-diphosphate_specific)_activity
GO:0000026	alpha-1,2-mannosyltransferase_activity
GO:0046920	alpha-(1->3)-fucosyltransferase_activity
GO:0003827	alpha-1,3-mannosylglycoprotein_2-beta-N-acetylglucosaminyltransferase_activity
GO:0000033	alpha-1,3-mannosyltransferase_activity
GO:0033201	alpha-1,4-glucan_synthase_activity
GO:0004558	alpha-1,4-glucosidase_activity
GO:0051751	alpha-1,4-mannosyltransferase_activity
GO:0046921	alpha-(1->6)-fucosyltransferase_activity
GO:0008455	alpha-1,6-mannosylglycoprotein_2-beta-N-acetylglucosaminyltransferase_activity
GO:0000009	alpha-1,6-mannosyltransferase_activity
GO:0004555	alpha,alpha-trehalase_activity
GO:0003825	alpha,alpha-trehalose-phosphate_synthase_(UDP-forming)_activity
GO:1901607	alpha-amino_acid_biosynthetic_process
GO:1901605	alpha-amino_acid_metabolic_process
GO:0004556	alpha-amylase_activity
GO:0005658	alpha_DNA_polymerase:primase_complex
GO:0061634	alpha-D-xyloside_xylohydrolase
GO:0052578	alpha-farnesene_synthase_activity
GO:0004557	alpha-galactosidase_activity
GO:0050521	alpha-glucan,_water_dikinase_activity
GO:0090599	alpha-glucosidase_activity
GO:0080017	alpha-humulene_synthase_activity
GO:0015139	alpha-ketoglutarate_transmembrane_transporter_activity
GO:0015742	alpha-ketoglutarate_transport
GO:0046556	alpha-L-arabinofuranosidase_activity
GO:0004560	alpha-L-fucosidase_activity
GO:0004559	alpha-mannosidase_activity
GO:0004561	alpha-N-acetylglucosaminidase_activity
GO:0043014	alpha-tubulin_binding
GO:0000380	alternative_mRNA_splicing,_via_spliceosome
GO:0009916	alternative_oxidase_activity
GO:0010230	alternative_respiration
GO:0015690	aluminum_cation_transport
GO:0004040	amidase_activity
GO:0043604	amide_biosynthetic_process
GO:0004044	amidophosphoribosyltransferase_activity
GO:0016843	amine-lyase_activity
GO:0009308	amine_metabolic_process
GO:0052594	aminoacetone:oxygen_oxidoreductase(deaminating)_activity
GO:0016597	amino_acid_binding
GO:0008652	amino_acid_biosynthetic_process
GO:0009063	amino_acid_catabolic_process
GO:0080144	amino_acid_homeostasis
GO:0043090	amino_acid_import
GO:0006520	amino_acid_metabolic_process
GO:0047661	amino-acid_racemase_activity
GO:0015171	amino_acid_transmembrane_transporter_activity
GO:0003333	amino_acid_transmembrane_transport
GO:0006865	amino_acid_transport
GO:0004046	aminoacylase_activity
GO:0002161	aminoacyl-tRNA_editing_activity
GO:0004045	aminoacyl-tRNA_hydrolase_activity
GO:0017101	aminoacyl-tRNA_synthetase_multienzyme_complex
GO:0019145	aminobutyraldehyde_dehydrogenase_activity
GO:0004047	aminomethyltransferase_activity
GO:0004177	aminopeptidase_activity
GO:0015247	aminophospholipid_flippase_activity
GO:0009940	amino-terminal_vacuolar_sorting_propeptide_binding
GO:0019676	ammonia_assimilation_cycle
GO:0016841	ammonia-lyase_activity
GO:0097272	ammonium_homeostasis
GO:0008519	ammonium_transmembrane_transporter_activity
GO:0072488	ammonium_transmembrane_transport
GO:0016208	AMP_binding
GO:0006167	AMP_biosynthetic_process
GO:0003876	AMP_deaminase_activity
GO:0009824	AMP_dimethylallyltransferase_activity
